0.18045800088293618,7604.180458000883
value,time
0,3.9690830008112243
0,7.969083000811224
0,11.969083000811224
0,15.969083000811224
0,19.969083000811224
0,23.969083000811224
0,27.969083000811224
0,31.969083000811224
0,35.969083000811224
0,39.969083000811224
0,43.969083000811224
0,47.969083000811224
0,51.969083000811224
0,55.969083000811224
0,59.969083000811224
0,63.969083000811224
0,67.96908300081122
0,71.96908300081122
0,75.96908300081122
0,79.96908300081122
0,83.96908300081122
0,87.96908300081122
0,91.96908300081122
0,95.96908300081122
0,99.96908300081122
0,103.96908300081122
0,107.96908300081122
0,111.96908300081122
0,115.96908300081122
0,119.96908300081122
0,123.96908300081122
0,127.96908300081122
0,131.96908300081122
0,135.96908300081122
0,139.96908300081122
0,143.96908300081122
0,147.96908300081122
0,151.96908300081122
0,155.96908300081122
0,159.96908300081122
0,163.96908300081122
0,167.96908300081122
0,171.96908300081122
0,175.96908300081122
0,179.96908300081122
0,183.96908300081122
0,187.96908300081122
0,191.96908300081122
0,195.96908300081122
0,199.96908300081122
0,203.96908300081122
0,207.96908300081122
0,211.96908300081122
0,215.96908300081122
0,219.96908300081122
0,223.96908300081122
0,227.96908300081122
0,231.96908300081122
0,235.96908300081122
0,239.96908300081122
0,243.96908300081122
0,247.96908300081122
0,251.96908300081122
0,255.96908300081122
0,259.9690830008112
0,263.9690830008112
0,267.9690830008112
0,271.9690830008112
0,275.9690830008112
0,279.9690830008112
0,283.9690830008112
0,287.9690830008112
0,291.9690830008112
0,295.9690830008112
0,299.9690830008112
0,303.9690830008112
0,307.9690830008112
0,311.9690830008112
0,315.9690830008112
0,319.9690830008112
0,323.9690830008112
0,327.9690830008112
0,331.9690830008112
0,335.9690830008112
0,339.9690830008112
0,343.9690830008112
0,347.9690830008112
0,351.9690830008112
0,355.9690830008112
0,359.9690830008112
0,363.9690830008112
0,367.9690830008112
0,371.9690830008112
0,375.9690830008112
0,379.9690830008112
0,383.9690830008112
0,387.9690830008112
0,391.9690830008112
0,395.9690830008112
0,399.9690830008112
0,403.9690830008112
0,407.9690830008112
0,411.9690830008112
0,415.9690830008112
0,419.9690830008112
0,423.9690830008112
0,427.9690830008112
0,431.9690830008112
0,435.9690830008112
0,439.9690830008112
0,443.9690830008112
0,447.9690830008112
0,451.9690830008112
0,455.9690830008112
0,459.9690830008112
0,463.9690830008112
0,467.9690830008112
0,471.9690830008112
0,475.9690830008112
0,479.9690830008112
0,483.9690830008112
0,487.9690830008112
0,491.9690830008112
0,495.9690830008112
0,499.9690830008112
0,503.9690830008112
0,507.9690830008112
0,511.9690830008112
