-0.4332500001510198,5899.566749999849
value,time
0,4.015582999727485
0,8.015582999727485
0,12.015582999727485
0,16.015582999727485
0,20.015582999727485
0,24.015582999727485
0,28.015582999727485
0,32.015582999727485
0,36.015582999727485
0,40.015582999727485
0,44.015582999727485
0,48.015582999727485
0,52.015582999727485
0,56.015582999727485
0,60.015582999727485
0,64.01558299972749
0,68.01558299972749
0,72.01558299972749
0,76.01558299972749
0,80.01558299972749
0,84.01558299972749
0,88.01558299972749
0,92.01558299972749
0,96.01558299972749
0,100.01558299972749
0,104.01558299972749
0,108.01558299972749
0,112.01558299972749
0,116.01558299972749
0,120.01558299972749
0,124.01558299972749
0,128.01558299972749
0,132.01558299972749
0,136.01558299972749
0,140.01558299972749
0,144.01558299972749
0,148.01558299972749
0,152.01558299972749
0,156.01558299972749
0,160.01558299972749
0,164.01558299972749
0,168.01558299972749
0,172.01558299972749
0,176.01558299972749
0,180.01558299972749
0,184.01558299972749
0,188.01558299972749
0,192.01558299972749
0,196.01558299972749
0,200.01558299972749
0,204.01558299972749
0,208.01558299972749
0,212.01558299972749
0,216.01558299972749
0,220.01558299972749
0,224.01558299972749
0,228.01558299972749
0,232.01558299972749
0,236.01558299972749
0,240.01558299972749
0,244.01558299972749
0,248.01558299972749
0,252.01558299972749
0,256.0155829997275
0,260.0155829997275
0,264.0155829997275
0,268.0155829997275
0,272.0155829997275
0,276.0155829997275
0,280.0155829997275
0,284.0155829997275
0,288.0155829997275
0,292.0155829997275
0,296.0155829997275
0,300.0155829997275
0,304.0155829997275
0,308.0155829997275
0,312.0155829997275
0,316.0155829997275
0,320.0155829997275
0,324.0155829997275
0,328.0155829997275
0,332.0155829997275
0,336.0155829997275
0,340.0155829997275
0,344.0155829997275
0,348.0155829997275
0,352.0155829997275
0,356.0155829997275
0,360.0155829997275
0,364.0155829997275
0,368.0155829997275
0,372.0155829997275
0,376.0155829997275
0,380.0155829997275
0,384.0155829997275
0,388.0155829997275
0,392.0155829997275
0,396.0155829997275
0,400.0155829997275
0,404.0155829997275
0,408.0155829997275
0,412.0155829997275
0,416.0155829997275
0,420.0155829997275
0,424.0155829997275
0,428.0155829997275
0,432.0155829997275
0,436.0155829997275
0,440.0155829997275
0,444.0155829997275
0,448.0155829997275
0,452.0155829997275
0,456.0155829997275
0,460.0155829997275
0,464.0155829997275
0,468.0155829997275
0,472.0155829997275
0,476.0155829997275
0,480.0155829997275
0,484.0155829997275
0,488.0155829997275
0,492.0155829997275
0,496.0155829997275
0,500.0155829997275
0,504.0155829997275
0,508.0155829997275
0,512.0155829997275
0,516.0155829997275
0,520.0155829997275
0,524.0155829997275
0,528.0155829997275
0,532.0155829997275
0,536.0155829997275
0,540.0155829997275
0,544.0155829997275
0,548.0155829997275
0,552.0155829997275
0,556.0155829997275
0,560.0155829997275
0,564.0155829997275
0,568.0155829997275
0,572.0155829997275
0,576.0155829997275
0,580.0155829997275
1,584.0155829997275
2,588.0155829997275
3,592.0155829997275
