value,time
0,3.956124999604071
0,7.956124999604072
0,11.956124999604071
0,15.956124999604071
0,19.95612499960407
0,23.95612499960407
0,27.95612499960407
0,31.95612499960407
0,35.95612499960407
0,39.95612499960407
0,43.95612499960407
0,47.95612499960407
0,51.95612499960407
0,55.95612499960407
0,59.95612499960407
0,63.95612499960407
0,67.95612499960407
0,71.95612499960407
0,75.95612499960407
0,79.95612499960407
0,83.95612499960407
0,87.95612499960407
0,91.95612499960409
0,95.95612499960409
0,99.95612499960409
0,103.95612499960409
0,107.95612499960409
0,111.95612499960409
0,115.95612499960409
0,119.95612499960409
0,123.95612499960409
0,127.95612499960409
0,131.95612499960407
0,135.95612499960407
0,139.95612499960407
0,143.95612499960407
0,147.95612499960407
0,151.95612499960407
0,155.95612499960407
0,159.95612499960407
0,163.95612499960407
0,167.95612499960407
0,171.95612499960407
0,175.95612499960407
0,179.95612499960407
0,183.95612499960407
0,187.95612499960407
0,191.95612499960407
0,195.95612499960407
0,199.95612499960407
0,203.95612499960407
0,207.95612499960407
0,211.95612499960407
0,215.95612499960407
0,219.95612499960407
0,223.95612499960407
0,227.95612499960407
0,231.95612499960407
0,235.95612499960407
0,239.95612499960407
0,243.95612499960407
0,247.95612499960407
0,251.95612499960407
0,255.95612499960407
0,259.95612499960407
0,263.95612499960407
0,267.95612499960407
0,271.95612499960407
0,275.95612499960407
0,279.95612499960407
0,283.95612499960407
0,287.95612499960407
0,291.95612499960407
0,295.95612499960407
0,299.95612499960407
0,303.95612499960407
0,307.95612499960407
0,311.95612499960407
0,315.95612499960407
0,319.95612499960407
0,323.95612499960407
0,327.95612499960407
0,331.95612499960407
0,335.95612499960407
0,339.95612499960407
0,343.95612499960407
0,347.95612499960407
0,351.95612499960407
0,355.95612499960407
0,359.95612499960407
0,363.95612499960407
0,367.95612499960407
0,371.95612499960407
0,375.95612499960407
0,379.95612499960407
0,383.95612499960407
0,387.95612499960407
0,391.95612499960407
0,395.95612499960407
0,399.95612499960407
0,403.95612499960407
0,407.95612499960407
0,411.95612499960407
0,415.95612499960407
0,419.95612499960407
0,423.95612499960407
0,427.95612499960407
0,431.95612499960407
0,435.95612499960407
0,439.95612499960407
0,443.95612499960407
0,447.95612499960407
0,451.95612499960407
0,455.95612499960407
0,459.95612499960407
0,463.95612499960407
0,467.95612499960407
0,471.95612499960407
0,475.95612499960407
0,479.95612499960407
0,483.95612499960407
0,487.95612499960407
0,491.95612499960407
0,495.95612499960407
0,499.95612499960407
0,503.95612499960407
0,507.95612499960407
0,511.95612499960407
0,515.9561249996041
0,519.9561249996041
0,523.9561249996041
0,527.9561249996041
0,531.9561249996041
0,535.9561249996041
0,539.9561249996041
0,543.9561249996041
0,547.9561249996041
0,551.9561249996041
0,555.9561249996041
0,559.9561249996041
0,563.9561249996041
0,567.9561249996041
0,571.9561249996041
0,575.9561249996041
0,579.9561249996041
0,583.9561249996041
0,587.9561249996041
0,591.9561249996041
0,595.9561249996041
0,599.9561249996041
0,603.9561249996041
0,607.9561249996041
0,611.9561249996041
0,615.9561249996041
0,619.9561249996041
0,623.9561249996041
0,627.9561249996041
0,631.9561249996041
0,635.9561249996041
0,639.9561249996041
0,643.9561249996041
0,647.9561249996041
0,651.9561249996041
0,655.9561249996041
0,659.9561249996041
0,663.9561249996041
0,667.9561249996041
0,671.9561249996041
0,675.9561249996041
0,679.9561249996041
0,683.9561249996041
0,687.9561249996041
0,691.9561249996041
0,695.9561249996041
0,699.9561249996041
0,703.9561249996041
0,707.9561249996041
0,711.9561249996041
0,715.9561249996041
0,719.9561249996041
0,723.9561249996041
0,727.9561249996041
0,731.9561249996041
0,735.9561249996041
0,739.9561249996041
0,743.9561249996041
0,747.9561249996041
0,751.9561249996041
