value,time
0,4.001625000000786
0,8.001625000000786
0,12.001625000000786
0,16.001625000000786
0,20.001625000000782
0,24.001625000000782
0,28.001625000000782
0,32.001625000000786
0,36.001625000000786
0,40.001625000000786
0,44.001625000000786
0,48.001625000000786
0,52.001625000000786
0,56.001625000000786
0,60.001625000000786
0,64.00162500000079
0,68.00162500000079
0,72.00162500000079
0,76.00162500000079
0,80.00162500000079
0,84.00162500000079
0,88.00162500000079
0,92.0016250000008
0,96.0016250000008
0,100.0016250000008
0,104.0016250000008
0,108.0016250000008
0,112.0016250000008
0,116.0016250000008
0,120.0016250000008
0,124.0016250000008
0,128.0016250000008
0,132.0016250000008
0,136.0016250000008
0,140.0016250000008
0,144.0016250000008
0,148.0016250000008
0,152.0016250000008
0,156.0016250000008
0,160.0016250000008
0,164.0016250000008
0,168.0016250000008
0,172.0016250000008
0,176.0016250000008
0,180.0016250000008
0,184.0016250000008
0,188.0016250000008
0,192.0016250000008
0,196.0016250000008
0,200.0016250000008
0,204.0016250000008
0,208.0016250000008
0,212.0016250000008
0,216.0016250000008
0,220.0016250000008
0,224.0016250000008
0,228.0016250000008
0,232.0016250000008
0,236.0016250000008
0,240.0016250000008
0,244.0016250000008
0,248.0016250000008
0,252.0016250000008
0,256.0016250000008
0,260.0016250000008
0,264.0016250000008
0,268.0016250000008
0,272.0016250000008
0,276.0016250000008
0,280.0016250000008
0,284.0016250000008
0,288.0016250000008
0,292.0016250000008
0,296.0016250000008
0,300.0016250000008
0,304.0016250000008
0,308.0016250000008
0,312.0016250000008
0,316.0016250000008
0,320.0016250000008
0,324.0016250000008
0,328.0016250000008
0,332.0016250000008
0,336.0016250000008
0,340.0016250000008
0,344.0016250000008
0,348.0016250000008
0,352.0016250000008
0,356.0016250000008
0,360.0016250000008
0,364.0016250000008
0,368.0016250000008
0,372.0016250000008
0,376.0016250000008
0,380.0016250000008
0,384.0016250000008
0,388.0016250000008
0,392.0016250000008
0,396.0016250000008
0,400.0016250000008
0,404.0016250000008
0,408.0016250000008
0,412.0016250000008
0,416.0016250000008
0,420.0016250000008
0,424.0016250000008
0,428.0016250000008
0,432.0016250000008
0,436.0016250000008
0,440.0016250000008
0,444.0016250000008
0,448.0016250000008
0,452.0016250000008
0,456.0016250000008
0,460.0016250000008
0,464.0016250000008
0,468.0016250000008
0,472.0016250000008
0,476.0016250000008
0,480.0016250000008
0,484.0016250000008
0,488.0016250000008
0,492.0016250000008
0,496.0016250000008
0,500.0016250000008
0,504.0016250000008
0,508.0016250000008
0,512.0016250000008
0,516.0016250000008
0,520.0016250000008
0,524.0016250000008
0,528.0016250000008
0,532.0016250000008
0,536.0016250000008
0,540.0016250000008
0,544.0016250000008
0,548.0016250000008
0,552.0016250000008
0,556.0016250000008
0,560.0016250000008
0,564.0016250000008
0,568.0016250000008
0,572.0016250000008
0,576.0016250000008
0,580.0016250000008
0,584.0016250000008
0,588.0016250000008
0,592.0016250000008
0,596.0016250000008
0,600.0016250000008
0,604.0016250000008
0,608.0016250000008
0,612.0016250000008
0,616.0016250000008
0,620.0016250000008
0,624.0016250000008
0,628.0016250000008
0,632.0016250000008
0,636.0016250000008
0,640.0016250000008
0,644.0016250000008
0,648.0016250000008
0,652.0016250000008
0,656.0016250000008
0,660.0016250000008
0,664.0016250000008
0,668.0016250000008
0,672.0016250000008
0,676.0016250000008
0,680.0016250000008
0,684.0016250000008
0,688.0016250000008
0,692.0016250000008
0,696.0016250000008
0,700.0016250000008
0,704.0016250000008
0,708.0016250000008
0,712.0016250000008
0,716.0016250000008
0,720.0016250000008
0,724.0016250000008
0,728.0016250000008
0,732.0016250000008
0,736.0016250000008
0,740.0016250000008
0,744.0016250000008
0,748.0016250000008
0,752.0016250000008
0,756.0016250000008
0,760.0016250000008
0,764.0016250000008
0,768.0016250000008
0,772.0016250000008
0,776.0016250000008
0,780.0016250000008
0,784.0016250000008
0,788.0016250000008
0,792.0016250000008
0,796.0016250000008
0,800.0016250000008
0,804.0016250000008
0,808.0016250000008
0,812.0016250000008
0,816.0016250000008
0,820.0016250000008
0,824.0016250000008
0,828.0016250000008
0,832.0016250000008
