value,time
255,3.981666999607114
255,7.981666999607114
255,11.981666999607114
255,15.981666999607114
255,19.981666999607118
255,23.981666999607118
255,27.981666999607118
255,31.981666999607118
255,35.981666999607114
255,39.98166699960712
255,43.98166699960712
255,47.98166699960712
255,51.98166699960712
255,55.98166699960712
255,59.98166699960712
255,63.98166699960712
255,67.98166699960711
255,71.98166699960711
255,75.98166699960711
255,79.98166699960711
255,83.98166699960711
255,87.98166699960711
255,91.98166699960711
255,95.98166699960711
255,99.98166699960711
255,103.98166699960711
255,107.98166699960711
255,111.98166699960711
255,115.98166699960711
255,119.98166699960711
255,123.98166699960711
255,127.98166699960711
255,131.9816669996071
255,135.9816669996071
255,139.9816669996071
255,143.9816669996071
255,147.9816669996071
255,151.9816669996071
255,155.9816669996071
255,159.9816669996071
255,163.9816669996071
255,167.9816669996071
255,171.9816669996071
255,175.9816669996071
255,179.9816669996071
255,183.9816669996071
255,187.9816669996071
255,191.9816669996071
255,195.9816669996071
255,199.9816669996071
255,203.9816669996071
255,207.9816669996071
255,211.9816669996071
255,215.9816669996071
255,219.9816669996071
255,223.9816669996071
255,227.9816669996071
255,231.9816669996071
255,235.9816669996071
255,239.9816669996071
255,243.9816669996071
255,247.9816669996071
255,251.9816669996071
255,255.9816669996071
255,259.9816669996071
255,263.9816669996071
255,267.9816669996071
255,271.9816669996071
255,275.9816669996071
255,279.9816669996071
255,283.9816669996071
255,287.9816669996071
255,291.9816669996071
255,295.9816669996071
255,299.9816669996071
255,303.9816669996071
255,307.9816669996071
255,311.9816669996071
255,315.9816669996071
255,319.9816669996071
255,323.9816669996071
255,327.9816669996071
255,331.9816669996071
255,335.9816669996071
255,339.9816669996071
255,343.9816669996071
255,347.9816669996071
255,351.9816669996071
255,355.9816669996071
255,359.9816669996071
255,363.9816669996071
255,367.9816669996071
255,371.9816669996071
255,375.9816669996071
255,379.9816669996071
255,383.9816669996071
255,387.9816669996071
255,391.9816669996071
255,395.9816669996071
255,399.9816669996071
255,403.9816669996071
255,407.9816669996071
255,411.9816669996071
255,415.9816669996071
255,419.9816669996071
