value,time
0,3.984292001405265
0,7.984292001405265
0,11.984292001405263
0,15.984292001405263
0,19.984292001405265
0,23.984292001405265
0,27.984292001405265
0,31.984292001405265
0,35.984292001405265
0,39.984292001405265
0,43.984292001405265
0,47.984292001405265
0,51.984292001405265
0,55.984292001405265
0,59.984292001405265
0,63.984292001405265
0,67.98429200140527
0,71.98429200140527
0,75.98429200140527
0,79.98429200140527
0,83.98429200140527
0,87.98429200140527
0,91.98429200140528
0,95.98429200140528
0,99.98429200140528
0,103.98429200140528
0,107.98429200140528
0,111.98429200140528
0,115.98429200140528
0,119.98429200140528
0,123.98429200140528
0,127.98429200140528
0,131.9842920014053
0,135.9842920014053
0,139.9842920014053
0,143.9842920014053
0,147.9842920014053
0,151.9842920014053
0,155.9842920014053
0,159.9842920014053
0,163.9842920014053
0,167.9842920014053
0,171.9842920014053
0,175.9842920014053
0,179.9842920014053
0,183.9842920014053
0,187.9842920014053
0,191.9842920014053
0,195.9842920014053
0,199.9842920014053
0,203.9842920014053
0,207.9842920014053
0,211.9842920014053
0,215.9842920014053
0,219.9842920014053
0,223.9842920014053
0,227.9842920014053
0,231.9842920014053
0,235.9842920014053
0,239.9842920014053
0,243.9842920014053
0,247.9842920014053
0,251.9842920014053
0,255.9842920014053
0,259.98429200140527
0,263.98429200140527
0,267.98429200140527
0,271.98429200140527
0,275.98429200140527
0,279.98429200140527
0,283.98429200140527
0,287.98429200140527
0,291.98429200140527
0,295.98429200140527
0,299.98429200140527
0,303.98429200140527
0,307.98429200140527
0,311.98429200140527
0,315.98429200140527
0,319.98429200140527
0,323.98429200140527
0,327.98429200140527
0,331.98429200140527
0,335.98429200140527
0,339.98429200140527
0,343.98429200140527
0,347.98429200140527
0,351.98429200140527
0,355.98429200140527
0,359.98429200140527
0,363.98429200140527
0,367.98429200140527
0,371.98429200140527
0,375.98429200140527
0,379.98429200140527
0,383.98429200140527
0,387.98429200140527
0,391.98429200140527
0,395.98429200140527
0,399.98429200140527
0,403.98429200140527
0,407.98429200140527
0,411.98429200140527
0,415.98429200140527
0,419.98429200140527
0,423.98429200140527
0,427.98429200140527
0,431.98429200140527
0,435.98429200140527
0,439.98429200140527
0,443.98429200140527
0,447.98429200140527
0,451.98429200140527
0,455.98429200140527
0,459.98429200140527
0,463.98429200140527
0,467.98429200140527
0,471.98429200140527
0,475.98429200140527
0,479.98429200140527
0,483.98429200140527
0,487.98429200140527
0,491.98429200140527
0,495.98429200140527
0,499.98429200140527
0,503.98429200140527
0,507.98429200140527
0,511.98429200140527
0,515.9842920014053
0,519.9842920014053
0,523.9842920014053
0,527.9842920014053
0,531.9842920014053
0,535.9842920014053
0,539.9842920014053
0,543.9842920014053
0,547.9842920014053
0,551.9842920014053
0,555.9842920014053
0,559.9842920014053
0,563.9842920014053
0,567.9842920014053
0,571.9842920014053
0,575.9842920014053
0,579.9842920014053
0,583.9842920014053
0,587.9842920014053
0,591.9842920014053
0,595.9842920014053
0,599.9842920014053
0,603.9842920014053
0,607.9842920014053
0,611.9842920014053
0,615.9842920014053
0,619.9842920014053
0,623.9842920014053
0,627.9842920014053
0,631.9842920014053
0,635.9842920014053
0,639.9842920014053
0,643.9842920014053
0,647.9842920014053
0,651.9842920014053
0,655.9842920014053
0,659.9842920014053
0,663.9842920014053
0,667.9842920014053
0,671.9842920014053
0,675.9842920014053
0,679.9842920014053
0,683.9842920014053
0,687.9842920014053
0,691.9842920014053
0,695.9842920014053
0,699.9842920014053
0,703.9842920014053
0,707.9842920014053
0,711.9842920014053
0,715.9842920014053
0,719.9842920014053
0,723.9842920014053
0,727.9842920014053
0,731.9842920014053
0,735.9842920014053
0,739.9842920014053
0,743.9842920014053
0,747.9842920014053
0,751.9842920014053
0,755.9842920014053
0,759.9842920014053
0,763.9842920014053
0,767.9842920014053
0,771.9842920014053
0,775.9842920014053
0,779.9842920014053
0,783.9842920014053
0,787.9842920014053
0,791.9842920014053
0,795.9842920014053
0,799.9842920014053
0,803.9842920014053
0,807.9842920014053
0,811.9842920014053
0,815.9842920014053
0,819.9842920014053
0,823.9842920014053
0,827.9842920014053
0,831.9842920014053
0,835.9842920014053
0,839.9842920014053
0,843.9842920014053
0,847.9842920014053
0,851.9842920014053
0,855.9842920014053
0,859.9842920014053
0,863.9842920014053
0,867.9842920014053
0,871.9842920014053
0,875.9842920014053
0,879.9842920014053
0,883.9842920014053
0,887.9842920014053
0,891.9842920014053
0,895.9842920014053
0,899.9842920014053
0,903.9842920014052
0,907.9842920014052
0,911.9842920014052
0,915.9842920014052
0,919.9842920014052
0,923.9842920014052
0,927.9842920014052
0,931.9842920014052
0,935.9842920014052
0,939.9842920014052
0,943.9842920014052
0,947.9842920014052
0,951.9842920014052
0,955.9842920014052
0,959.9842920014052
0,963.9842920014052
0,967.9842920014052
0,971.9842920014052
0,975.9842920014052
0,979.9842920014052
0,983.9842920014052
0,987.9842920014052
0,991.9842920014052
0,995.9842920014052
0,999.9842920014052
0,1003.9842920014052
0,1007.9842920014052
0,1011.9842920014052
0,1015.9842920014052
0,1019.9842920014052
0,1023.9842920014052
0,1027.9842920014053
0,1031.9842920014053
0,1035.9842920014053
0,1039.9842920014053
0,1043.9842920014053
0,1047.9842920014053
0,1051.9842920014053
0,1055.9842920014053
0,1059.9842920014053
0,1063.9842920014053
0,1067.9842920014053
0,1071.9842920014053
0,1075.9842920014053
0,1079.9842920014053
0,1083.9842920014053
0,1087.9842920014053
0,1091.9842920014053
0,1095.9842920014053
0,1099.9842920014053
0,1103.9842920014053
0,1107.9842920014053
0,1111.9842920014053
0,1115.9842920014053
0,1119.9842920014053
0,1123.9842920014053
0,1127.9842920014053
0,1131.9842920014053
0,1135.9842920014053
0,1139.9842920014053
0,1143.9842920014053
0,1147.9842920014053
0,1151.9842920014053
0,1155.9842920014053
0,1159.9842920014053
0,1163.9842920014053
0,1167.9842920014053
0,1171.9842920014053
0,1175.9842920014053
0,1179.9842920014053
0,1183.9842920014053
0,1187.9842920014053
0,1191.9842920014053
0,1195.9842920014053
0,1199.9842920014053
0,1203.9842920014053
0,1207.9842920014053
0,1211.9842920014053
0,1215.9842920014053
0,1219.9842920014053
0,1223.9842920014053
0,1227.9842920014053
0,1231.9842920014053
0,1235.9842920014053
0,1239.9842920014053
0,1243.9842920014053
0,1247.9842920014053
0,1251.9842920014053
0,1255.9842920014053
0,1259.9842920014053
0,1263.9842920014053
0,1267.9842920014053
0,1271.9842920014053
0,1275.9842920014053
0,1279.9842920014053
0,1283.9842920014053
0,1287.9842920014053
0,1291.9842920014053
0,1295.9842920014053
0,1299.9842920014053
0,1303.9842920014053
0,1307.9842920014053
0,1311.9842920014053
0,1315.9842920014053
0,1319.9842920014053
0,1323.9842920014053
0,1327.9842920014053
0,1331.9842920014053
0,1335.9842920014053
0,1339.9842920014053
0,1343.9842920014053
0,1347.9842920014053
0,1351.9842920014053
0,1355.9842920014053
0,1359.9842920014053
0,1363.9842920014053
0,1367.9842920014053
0,1371.9842920014053
0,1375.9842920014053
0,1379.9842920014053
0,1383.9842920014053
0,1387.9842920014053
0,1391.9842920014053
0,1395.9842920014053
0,1399.9842920014053
0,1403.9842920014053
0,1407.9842920014053
0,1411.9842920014053
0,1415.9842920014053
0,1419.9842920014053
0,1423.9842920014053
0,1427.9842920014053
0,1431.9842920014053
0,1435.9842920014053
0,1439.9842920014053
0,1443.9842920014053
0,1447.9842920014053
0,1451.9842920014053
0,1455.9842920014053
0,1459.9842920014053
0,1463.9842920014053
0,1467.9842920014053
0,1471.9842920014053
0,1475.9842920014053
0,1479.9842920014053
0,1483.9842920014053
0,1487.9842920014053
0,1491.9842920014053
0,1495.9842920014053
0,1499.9842920014053
0,1503.9842920014053
0,1507.9842920014053
0,1511.9842920014053
0,1515.9842920014053
0,1519.9842920014053
0,1523.9842920014053
0,1527.9842920014053
0,1531.9842920014053
0,1535.9842920014053
0,1539.9842920014053
0,1543.9842920014053
