Word,Surprisal,Word_Onset_Samples,Surprisal_Boundary
reach,4.40114736557007,6099.0,
the,1.22664296627045,6124.0,
grapes,2.56368970870972,6137.0,
He,2.0352680683136,6233.0,
tried,5.24736928939819,6247.0,
one,8.75463676452637,6273.0,
more,0.413405448198319,6290.0,
time,0.342566281557083,6307.0,
with,7.29230642318726,6343.0,
all,6.60162353515625,6358.0,
his,0.429484754800797,6378.0,
strength,2.13854289054871,6395.0,
He,2.28472518920898,6473.0,
le,8.07446575164795,6516.0,
into,5.33504629135132,6524.0,
the,0.272818267345428,6548.0,
air,0.609172761440277,6562.0,
and,2.27239632606506,6593.0,
landed,2.42332816123962,6605.0,
back,7.13397789001465,6638.0,
on,0.981167316436768,6665.0,
the,0.80628913640976,6675.0,
ground,2.11650919914246,6683.0,
The,2.43517708778381,6785.0,
grapes,4.01065063476563,6798.0,
were,2.20838165283203,6834.0,
still,3.30287528038025,6848.0,
out,7.83863210678101,6878.0,
of,0.951176345348358,6895.0,
reach,1.40414369106293,6908.0,
T,10.3991689682007,7015.0,
and,1.67714333534241,7060.0,
out,8.39662933349609,7072.0,
of,0.0564126409590244,7089.0,
breath,0.204148262739182,7099.0,
the,0.915040373802185,7136.0,
fox,0.171265989542007,7150.0,
sat,6.43506288528442,7195.0,
down,2.19722580909729,7210.0,
to,5.22670793533325,7236.0,
think,7.6110692024231,7245.0,
As,5.72493314743042,7337.0,High
he,0.539461255073547,7361.0,
sat,3.83484816551209,7373.0,
his,3.39782118797302,7406.0,
thoughts,5.47553443908691,7435.0,
turned,4.62509918212891,7473.0,
bitter,12.9347810745239,7504.0,
Were,11.3691320419312,7608.0,
these,2.80716466903687,7623.0,
grapes,1.08645701408386,7646.0,
enchanted,15.9483661651611,7677.0,
he,5.17719125747681,7730.0,
wondered,0.526639521121979,7742.0,
placed,15.5686340332031,7813.0,
here,5.6769552230835,7847.0,
by,2.43175554275513,7865.0,
some,3.24077677726746,7879.0,
demon,9.15861415863037,7904.0,
to,4.44559240341187,7941.0,
mock,10.3062076568604,7952.0,
him,3.23585557937622,7983.0,
He,3.7300734519958496,8073.0,
glared,11.216383934021,8094.0,
at,0.402629554271698,8123.0,
the,0.501790702342987,8134.0,
fruit,5.19891119003296,8145.0,
their,9.9409875869751,8220.0,
flawless,13.5986785888672,8237.0,
surfaces,7.52058267593384,8294.0,
almost,7.00627708435059,8349.0,
gl,7.70191144943237,8387.0,
with,1.4604264497757,8434.0,
malice,12.9078855514526,8450.0,
No,6.63592100143433,8569.0,
ordinary,14.5756120681763,8595.0,
grapes,4.59167003631592,8651.0,
could,3.6054847240448,8692.0,
resist,4.53502321243286,8712.0,
me,12.0137348175049,8753.0,
so,9.20160579681397,8766.0,
persist,13.6714630126953,8788.0,
he,13.090669631958,8862.0,
muttered,9.92677974700928,8879.0,
The,3.73580980300903,8974.0,
vine,6.49807119369507,8988.0,
yard,4.49233198165894,9027.0,
seemed,5.12237119674683,9055.0,
to,1.96357762813568,9072.0,
shift,11.5597267150879,9106.0,
in,2.66676449775696,9118.0,
the,3.12362861633301,9125.0,
heat,9.17816638946533,9198.0,
The,2.04591059684753,9210.0,
shadows,9.14602470397949,9254.0,
of,2.0332453250885,9264.0,
the,0.528588593006134,9274.0,
leaves,5.62507009506226,9308.0,
casting,12.0402421951294,9354.0,
fract,19.5641250610352,9399.0,
patterns,4.74514293670654,9448.0,
that,7.24635124206543,9464.0,
dance,14.3994274139404,9496.0,
and,5.3393292427063,9512.0,
swirl,5.57888984680176,9541.0,
around,2.75512409210205,9575.0,
him,2.15606451034546,9620.0,
as,5.8074426651001,9648.0,
if,1.11795270442963,9671.0,
the,3.7623701095581104,9683.0,
entire,6.48382997512817,9727.0,
landscape,3.53112769126892,9780.0,
cons,11.6517019271851,9841.0,
to,0.844261884689331,9857.0,
humili,13.3235149383545,9919.0,
him,0.368197768926621,10024.0,
Finally,7.22770023345947,10075.0,Low
the,3.74529433250427,10089.0,
fox,1.19355428218842,10129.0,
looked,5.60705995559692,10150.0,
at,3.08330345153809,10160.0,
the,0.700688600540161,10170.0,
grapes,2.68116354942322,10200.0,
inside,12.6868314743042,10300.0,
He,3.08440566062927,10314.0,
stood,8.24978542327881,10344.0,
up,2.04749369621277,10360.0,
and,1.90231347084045,10373.0,
shook,7.952073097229,10393.0,
his,1.07213127613068,10409.0,
head,0.0339211672544479,10491.0,
These,7.71393156051636,10518.0,
grapes,2.13800239562988,10554.0,
are,5.05338096618652,10564.0,
probably,8.60818004608154,10615.0,
sour,13.6368398666382,10655.0,
anyway,13.5300855636597,10719.0,
he,1.71612882614136,10735.0,
said,5.00415945053101,10816.0,
They,3.48872756958008,10833.0,
aren,7.44051694869995,10861.0,
worth,7.03511619567871,10886.0,
my,6.20608901977539,10898.0,
time,0.823472440242767,11007.0,
He,3.11119532585144,11037.0,
turned,5.00039291381836,11065.0,
around,3.06610083580017,11108.0,
and,1.2851642370224,11120.0,
walked,3.39671540260315,11144.0,
away,3.37453103065491,11187.0,
leaving,3.36340141296387,11222.0,
the,1.23689150810242,11233.0,
grapes,3.5557804107666,11269.0,
on,4.82174062728882,11284.0,
the,0.30332687497139,11291.0,
vine,3.44887804985046,11403.0,
Though,9.15970325469971,11421.0,
tired,11.1701698303223,11465.0,
and,1.96975457668304,11475.0,
hungry,2.66610765457153,11513.0,
he,0.981797158718109,11528.0,
held,8.15871524810791,11549.0,
his,2.84641289710999,11565.0,
head,5.5701174736023,11584.0,
high,2.79832148551941,11624.0,
as,3.41556239128113,11638.0,
he,0.447399586439133,11648.0,
walked,4.07109451293945,11680.0,
back,3.72666001319885,11704.0,
out,5.35849857330322,11727.0,
the,3.44881272315979,11736.0,
vine,3.57970881462097,11840.0,
As,4.79739189147949,11856.0,High
he,0.304636120796204,11866.0,
tro,9.8502082824707,11904.0,
off,5.26189231872559,11936.0,
his,3.90239953994751,11965.0,
pride,10.5739860534668,11998.0,
bruised,12.9113960266113,12039.0,
but,8.35717582702637,12053.0,
not,3.16776418685913,12077.0,
shattered,5.81720447540283,12148.0,
he,0.777823448181152,12165.0,
couldn,7.4669361114502,12193.0,
help,0.86063951253891,12229.0,
but,0.372815519571304,12246.0,
feel,3.12233257293701,12266.0,
a,2.45030117034912,12273.0,
p,6.74303388595581,12319.0,
of,0.31713005900383,12330.0,
une,6.93903875350952,12454.0,
The,3.80411505699158,12467.0,
grapes,6.63228130340576,12512.0,
swayed,10.7248640060425,12545.0,
gently,6.86673593521118,12581.0,
in,2.96724200248718,12591.0,
the,1.10286283493042,12601.0,
breeze,2.10857200622559,12672.0,
their,4.14364147186279,12690.0,
movement,11.7481784820557,12740.0,
e,11.6504344940186,12785.0,
deliberate,13.0803346633911,12832.0,
A,5.19689321517944,12904.0,
strange,6.41062927246094,12915.0,
whisper,12.7142009735107,12961.0,
seemed,7.09802532196045,13003.0,
to,0.218451634049416,13028.0,
echo,4.74877405166626,13045.0,
through,2.30454230308533,13084.0,
the,0.460213989019394,13104.0,
vines,5.95434617996216,13114.0,
a,4.067786693573,13176.0,
sound,6.1627368927002,13188.0,
less,10.6480979919434,13245.0,
mockery,12.0169715881348,13293.0,
that,4.63754463195801,13326.0,
crawled,13.4655532836914,13344.0,
into,4.60252237319946,13378.0,
his,0.462392032146454,13405.0,
thoughts,5.19285011291504,13425.0,
The,3.25248146057129,13553.0,
fox,1.14600014686584,13582.0,
quick,16.2717552185059,13618.0,
his,0.312606990337372,13661.0,
pace,0.358239233493805,13686.0,
gl,8.97980690002441,13744.0,
over,3.22336411476135,13794.0,
his,1.44747292995453,13819.0,
shoulder,0.0365623459219932,13836.0,
at,1.29183077812195,13883.0,
the,0.408865600824356,13899.0,
vine,3.84454965591431,13910.0,
one,10.4467391967773,13950.0,
last,0.400975316762924,13969.0,
time,0.0021758307702839,14005.0,
The,2.8954393863678,14109.0,
grapes,5.28727769851685,14127.0,
hung,7.3078727722168,14163.0,
still,6.47022676467896,14198.0,
now,10.7494115829468,14232.0,
but,5.13237380981445,14292.0,
their,4.85075950622559,14308.0,
image,11.1342420578003,14321.0,
ling,7.84743595123291,14354.0,
a,3.84936094284058,14407.0,
haunting,6.49630212783814,14419.0,
reminder,3.6391658782959,14458.0,
of,0.473316073417664,14509.0,
what,3.63478755950928,14521.0,
he,1.94174635410309,14538.0,
could,5.77911520004273,14554.0,
not,2.21645522117615,14574.0,
have,3.94339609146118,14593.0,
