Word,Surprisal,Word_Onset_Samples,Surprisal_Boundary
watched,8.14773273468018,5874.0,
as,3.02438640594482,6002.0,
the,0.869094133377075,6013.0,
ant,1.71877479553223,6079.0,
dragged,8.86544036865234,6120.0,
a,2.58743333816528,6134.0,
massive,10.3669900894165,6146.0,
ear,14.4113607406616,6186.0,
of,5.37595891952515,6223.0,
corn,1.05094146728516,6232.0,
across,5.24850082397461,6275.0,
the,0.702133119106293,6298.0,
dirt,7.38098478317261,6308.0,
That,6.36431646347046,6346.0,
looks,9.6952714920044,6384.0,
exhausting,13.551589012146,6395.0,
he,0.623490512371063,6501.0,
said,1.60444521903992,6523.0,
Yeah,10.1905088424683,6543.0,
it,2.85705351829529,6604.0,
hard,4.90111780166626,6617.0,
the,5.1794548034668,6724.0,
ant,2.11911725997925,6761.0,
p,10.9009685516357,6769.0,
Why,7.27540397644043,6807.0,Low
are,3.6584575176239,6816.0,
you,0.239768207073212,6851.0,
doing,2.84115982055664,6965.0,
it,2.74101614952087,6995.0,
said,5.21785545349121,6997.0,
the,0.0799028649926185,7013.0,
grass,1.51496767997742,7046.0,
It,4.45268249511719,7058.0,
for,8.57955169677734,7077.0,
winter,11.8966836929321,7086.0,
the,4.41457939147949,7196.0,
ant,0.871733844280243,7216.0,
said,1.23304831981659,7230.0,
We,4.89379167556763,7286.0,
need,3.83681654930115,7293.0,
food,4.29245758056641,7324.0,
later,7.95814847946167,7414.0,
so,8.03137683868408,7430.0,
we,1.14871668815613,7459.0,
get,5.5949592590332,7487.0,
it,4.7584753036499,7525.0,
now,5.68733787536621,7542.0,
The,1.65460813045502,7555.0,
grass,0.700549364089966,7569.0,
smiled,5.36987781524658,7581.0,
but,5.96346139907837,7701.0,
winter,19.6199035644531,7724.0,
is,2.32698965072632,7783.0,
far,7.02812051773071,7876.0,
away,0.713224768638611,7893.0,
Why,6.45734167098999,7923.0,
worry,10.4541664123535,7936.0,
The,2.44956374168396,7958.0,High
grass,1.65131068229675,8030.0,
scoff,8.33917236328125,8056.0,
Summers,18.9195957183838,8218.0,
here,9.11748027801514,8232.0,
Many,10.9982805252075,8289.0,
grass,11.1917209625244,8363.0,
eat,6.98155021667481,8408.0,
relax,13.579137802124,8498.0,
and,2.70139479637146,8515.0,
make,6.92190790176392,8584.0,
music,6.92954206466675,8620.0,
It,4.47143793106079,8685.0,
a,3.3847668170929,8697.0,
great,4.54498481750488,8720.0,
life,6.83818674087524,8792.0,
The,2.20960116386414,8813.0,
ant,2.79922437667847,8820.0,
frowned,7.10161876678467,8847.0,
Enjoy,13.2342576980591,8930.0,
it,2.53491234779358,8941.0,
while,8.36614036560059,8970.0,
it,1.71218180656433,9056.0,
lasts,0.303412735462189,9096.0,
He,3.58914375305176,9109.0,
muttered,10.5805063247681,9128.0,
walking,9.60713863372803,9137.0,
off,5.35729265213013,9222.0,
Stay,10.9113025665283,9239.0,Low
a,6.80719566345215,9306.0,
bit,4.53825426101685,9345.0,
the,3.53817915916443,9469.0,
grass,0.546716094017029,9503.0,
said,0.56022047996521,9506.0,
Let,6.99550294876099,9530.0,
enjoy,7.5204930305481,9539.0,
the,1.92146515846252,9594.0,
sun,4.28742504119873,9664.0,
The,1.79241549968719,9687.0,
ant,2.28698897361755,9714.0,
shook,6.18698215484619,9724.0,
his,0.153498366475105,9889.0,
head,0.0174216534942388,9899.0,
I,3.80370831489563,9928.0,
have,6.12454700469971,9948.0,
work,8.28441524505615,9964.0,
He,2.23259854316711,10040.0,
carried,11.5486736297607,10053.0,
the,2.51006317138672,10077.0,
corn,0.653024196624756,10185.0,
across,7.44488954544067,10204.0,
the,0.406643867492676,10245.0,
field,4.81659078598023,10254.0,
leaving,5.88833713531494,10286.0,
the,1.51911425590515,10325.0,
grass,2.52270579338074,10335.0,
alone,2.72078275680542,10400.0,
The,2.18091583251953,10433.0,High
grass,0.98456746339798,10443.0,
smir,9.79512786865234,10502.0,
S,10.1442708969116,10620.0,
ant,6.3956241607666,10631.0,
wasting,12.4391489028931,10685.0,
such,11.9289722442627,10773.0,
a,0.809845745563507,10818.0,
beautiful,6.43528985977173,10878.0,
day,1.28342044353485,10915.0,
I,3.69008493423462,10936.0,
have,5.07529306411743,10941.0,
sunshine,15.8464069366455,10983.0,
food,13.7421674728394,11081.0,
and,1.63512301445007,11095.0,
music,4.665283203125,11113.0,
he,0.594797372817993,11178.0,
laughed,7.05396795272827,11223.0,
rubbing,8.05286979675293,11241.0,
his,0.335803180932999,11293.0,
legs,3.55924725532532,11311.0,
together,6.87614297866821,11367.0,
filling,9.41065216064453,11397.0,
the,3.00406908988953,11412.0,
air,1.79799616336823,11437.0,
with,0.551306784152985,11509.0,
his,2.408198595047,11541.0,
buzzing,11.1717948913574,11554.0,
tune,11.5127506256104,11584.0,
The,2.28414344787598,11596.0,Low
days,13.8841314315796,11612.0,
got,7.19966506958008,11645.0,
colder,6.29555749893189,11776.0,
The,1.59470784664154,11788.0,
grass,0.809665858745575,11819.0,
stayed,9.35769462585449,11844.0,
in,3.7057831287384,11926.0,
one,6.88426160812378,11937.0,
place,1.68834853172302,11997.0,
feeling,8.25211524963379,12037.0,
cold,6.06795930862427,12051.0,
and,1.66542732715607,12070.0,
hungry,5.44386672973633,12120.0,
There,6.7415452003479,12160.0,
was,0.888905048370361,12204.0,
not,7.71466493606567,12215.0,
much,0.899458408355713,12336.0,
food,3.384681224823,12352.0,
The,1.62000346183777,12367.0,
fields,12.9328985214233,12389.0,
were,1.14310586452484,12411.0,
empty,4.14756631851196,12497.0,
Then,8.51266098022461,12511.0,
he,2.09939360618591,12551.0,
saw,4.85080099105835,12567.0,
the,1.5621577501297,12662.0,
ant,3.9511399269104,12683.0,
Hey,12.0397777557373,12697.0,High
best,14.4119052886963,12720.0,
he,1.07891774177551,12727.0,
whispered,7.78872871398926,12853.0,
trembling,11.5371427536011,12876.0,
like,6.86402273178101,12918.0,
a,0.489157319068909,12936.0,
leaf,7.41108465194702,13014.0,
caught,8.41420078277588,13061.0,
in,0.887724816799164,13083.0,
a,0.907092154026032,13095.0,
storm,5.45853710174561,13123.0,
Do,9.65678119659424,13155.0,
you,0.537721395492554,13166.0,
recall,10.8290281295776,13173.0,
who,7.50441217422485,13278.0,
I,3.34856986999512,13289.0,
am,0.596081435680389,13308.0,
The,1.71675837039948,13352.0,
ant,3.22276711463928,13363.0,
eyes,1.90969252586365,13375.0,
f,6.40399694442749,13480.0,
once,7.56150341033936,13494.0,
then,2.44212079048157,13534.0,
nodded,8.78084754943848,13562.0,
slowly,5.5615291595459,13598.0,
Chill,15.1639175415039,13657.0,
bites,16.3317604064941,13684.0,
deep,10.4062795639038,13716.0,
tonight,13.3720254898071,13839.0,
doesn,11.9174699783325,13880.0,
