value,time
255,3.9491250008723
255,7.9491250008723
255,11.9491250008723
255,15.9491250008723
255,19.9491250008723
255,23.9491250008723
255,27.9491250008723
255,31.9491250008723
255,35.9491250008723
255,39.9491250008723
255,43.9491250008723
255,47.9491250008723
255,51.9491250008723
255,55.9491250008723
255,59.9491250008723
255,63.9491250008723
255,67.9491250008723
255,71.9491250008723
255,75.9491250008723
255,79.9491250008723
255,83.9491250008723
255,87.9491250008723
255,91.9491250008723
255,95.9491250008723
255,99.9491250008723
255,103.9491250008723
255,107.9491250008723
255,111.9491250008723
255,115.9491250008723
255,119.9491250008723
255,123.9491250008723
255,127.9491250008723
255,131.9491250008723
255,135.9491250008723
255,139.9491250008723
255,143.9491250008723
255,147.9491250008723
255,151.9491250008723
255,155.9491250008723
255,159.9491250008723
255,163.9491250008723
255,167.9491250008723
255,171.9491250008723
255,175.9491250008723
255,179.9491250008723
255,183.9491250008723
255,187.9491250008723
255,191.9491250008723
255,195.9491250008723
255,199.9491250008723
255,203.9491250008723
255,207.9491250008723
255,211.9491250008723
255,215.9491250008723
255,219.9491250008723
255,223.9491250008723
255,227.9491250008723
255,231.9491250008723
255,235.9491250008723
255,239.9491250008723
255,243.9491250008723
255,247.9491250008723
255,251.9491250008723
255,255.9491250008723
255,259.9491250008723
255,263.9491250008723
255,267.9491250008723
255,271.9491250008723
255,275.9491250008723
255,279.9491250008723
255,283.9491250008723
255,287.9491250008723
255,291.9491250008723
255,295.9491250008723
255,299.9491250008723
255,303.9491250008723
255,307.9491250008723
255,311.9491250008723
255,315.9491250008723
255,319.9491250008723
255,323.9491250008723
255,327.9491250008723
255,331.9491250008723
255,335.9491250008723
255,339.9491250008723
255,343.9491250008723
255,347.9491250008723
255,351.9491250008723
255,355.9491250008723
255,359.9491250008723
255,363.9491250008723
255,367.9491250008723
255,371.9491250008723
255,375.9491250008723
255,379.9491250008723
255,383.9491250008723
255,387.9491250008723
255,391.9491250008723
255,395.9491250008723
255,399.9491250008723
255,403.9491250008723
255,407.9491250008723
255,411.9491250008723
255,415.9491250008723
255,419.9491250008723
255,423.9491250008723
255,427.9491250008723
255,431.9491250008723
255,435.9491250008723
255,439.9491250008723
255,443.9491250008723
255,447.9491250008723
255,451.9491250008723
255,455.9491250008723
255,459.9491250008723
255,463.9491250008723
255,467.9491250008723
255,471.9491250008723
255,475.9491250008723
255,479.9491250008723
255,483.9491250008723
255,487.9491250008723
255,491.9491250008723
255,495.9491250008723
255,499.9491250008723
255,503.9491250008723
255,507.9491250008723
255,511.9491250008723
255,515.9491250008723
255,519.9491250008723
255,523.9491250008723
255,527.9491250008723
255,531.9491250008723
255,535.9491250008723
255,539.9491250008723
255,543.9491250008723
255,547.9491250008723
255,551.9491250008723
255,555.9491250008723
255,559.9491250008723
255,563.9491250008723
255,567.9491250008723
255,571.9491250008723
255,575.9491250008723
255,579.9491250008723
255,583.9491250008723
255,587.9491250008723
255,591.9491250008723
255,595.9491250008723
255,599.9491250008723
255,603.9491250008723
255,607.9491250008723
255,611.9491250008723
255,615.9491250008723
255,619.9491250008723
255,623.9491250008723
255,627.9491250008723
255,631.9491250008723
255,635.9491250008723
255,639.9491250008723
255,643.9491250008723
255,647.9491250008723
255,651.9491250008723
255,655.9491250008723
255,659.9491250008723
255,663.9491250008723
255,667.9491250008723
255,671.9491250008723
255,675.9491250008723
255,679.9491250008723
255,683.9491250008723
255,687.9491250008723
255,691.9491250008723
255,695.9491250008723
255,699.9491250008723
255,703.9491250008723
255,707.9491250008723
255,711.9491250008723
255,715.9491250008723
255,719.9491250008723
255,723.9491250008723
255,727.9491250008723
255,731.9491250008723
255,735.9491250008723
255,739.9491250008723
255,743.9491250008723
255,747.9491250008723
255,751.9491250008723
255,755.9491250008723
255,759.9491250008723
255,763.9491250008723
255,767.9491250008723
255,771.9491250008723
255,775.9491250008723
255,779.9491250008723
255,783.9491250008723
255,787.9491250008723
255,791.9491250008723
255,795.9491250008723
255,799.9491250008723
255,803.9491250008723
255,807.9491250008723
255,811.9491250008723
255,815.9491250008723
255,819.9491250008723
255,823.9491250008723
255,827.9491250008723
255,831.9491250008723
255,835.9491250008723
255,839.9491250008723
255,843.9491250008723
255,847.9491250008723
255,851.9491250008723
255,855.9491250008723
255,859.9491250008723
255,863.9491250008723
255,867.9491250008723
255,871.9491250008723
255,875.9491250008723
255,879.9491250008723
255,883.9491250008723
255,887.9491250008723
255,891.9491250008723
255,895.9491250008723
255,899.9491250008723
255,903.9491250008724
255,907.9491250008724
255,911.9491250008724
255,915.9491250008724
255,919.9491250008724
255,923.9491250008724
255,927.9491250008724
255,931.9491250008724
255,935.9491250008724
255,939.9491250008724
255,943.9491250008724
255,947.9491250008724
255,951.9491250008724
255,955.9491250008724
255,959.9491250008724
255,963.9491250008724
255,967.9491250008724
255,971.9491250008724
255,975.9491250008724
255,979.9491250008724
255,983.9491250008724
255,987.9491250008724
255,991.9491250008724
255,995.9491250008724
255,999.9491250008724
255,1003.9491250008724
255,1007.9491250008724
255,1011.9491250008724
255,1015.9491250008724
