value,time
0,4.0026249989750795
0,8.00262499897508
0,12.00262499897508
0,16.00262499897508
0,20.00262499897508
0,24.00262499897508
0,28.00262499897508
0,32.00262499897508
0,36.00262499897508
0,40.00262499897508
0,44.00262499897508
0,48.00262499897508
0,52.00262499897508
0,56.00262499897508
0,60.00262499897508
0,64.00262499897508
0,68.00262499897508
0,72.00262499897508
0,76.00262499897508
0,80.00262499897508
0,84.00262499897508
0,88.00262499897508
0,92.00262499897508
0,96.00262499897508
0,100.00262499897508
0,104.00262499897508
0,108.00262499897508
0,112.00262499897508
0,116.00262499897508
0,120.00262499897508
0,124.00262499897508
0,128.00262499897508
0,132.00262499897508
0,136.00262499897508
0,140.00262499897508
0,144.00262499897508
0,148.00262499897508
0,152.00262499897508
0,156.00262499897508
0,160.00262499897508
0,164.00262499897508
0,168.00262499897508
0,172.00262499897508
0,176.00262499897508
0,180.00262499897508
0,184.00262499897508
0,188.00262499897508
0,192.00262499897508
0,196.00262499897508
0,200.00262499897508
0,204.00262499897508
0,208.00262499897508
0,212.00262499897508
0,216.00262499897508
0,220.00262499897508
0,224.00262499897508
0,228.00262499897508
0,232.00262499897508
0,236.00262499897508
0,240.00262499897508
0,244.00262499897508
0,248.00262499897508
0,252.00262499897508
0,256.0026249989751
0,260.0026249989751
0,264.0026249989751
0,268.0026249989751
0,272.0026249989751
0,276.0026249989751
0,280.0026249989751
0,284.0026249989751
0,288.0026249989751
0,292.0026249989751
0,296.0026249989751
0,300.0026249989751
0,304.0026249989751
0,308.0026249989751
0,312.0026249989751
0,316.0026249989751
0,320.0026249989751
0,324.0026249989751
0,328.0026249989751
0,332.0026249989751
0,336.0026249989751
0,340.0026249989751
0,344.0026249989751
0,348.0026249989751
0,352.0026249989751
0,356.0026249989751
0,360.0026249989751
0,364.0026249989751
0,368.0026249989751
0,372.0026249989751
0,376.0026249989751
0,380.0026249989751
0,384.0026249989751
0,388.0026249989751
0,392.0026249989751
0,396.0026249989751
0,400.0026249989751
0,404.0026249989751
0,408.0026249989751
0,412.0026249989751
0,416.0026249989751
0,420.0026249989751
0,424.0026249989751
0,428.0026249989751
0,432.0026249989751
0,436.0026249989751
0,440.0026249989751
0,444.0026249989751
1,448.0026249989751
3,452.0026249989751
6,456.0026249989751
8,460.0026249989751
10,464.0026249989751
13,468.0026249989751
16,472.0026249989751
19,476.0026249989751
21,480.0026249989751
24,484.0026249989751
27,488.0026249989751
30,492.0026249989751
33,496.0026249989751
35,500.0026249989751
38,504.0026249989751
42,508.0026249989751
44,512.0026249989751
48,516.0026249989751
51,520.0026249989751
54,524.0026249989751
57,528.0026249989751
61,532.0026249989751
64,536.0026249989751
68,540.0026249989751
71,544.0026249989751
75,548.0026249989751
78,552.0026249989751
82,556.0026249989751
86,560.0026249989751
89,564.0026249989751
93,568.0026249989751
97,572.0026249989751
101,576.0026249989751
105,580.0026249989751
108,584.0026249989751
112,588.0026249989751
116,592.0026249989751
120,596.0026249989751
124,600.0026249989751
128,604.0026249989751
132,608.0026249989751
135,612.0026249989751
139,616.0026249989751
143,620.0026249989751
147,624.0026249989751
150,628.0026249989751
154,632.0026249989751
158,636.0026249989751
162,640.0026249989751
165,644.0026249989751
169,648.0026249989751
172,652.0026249989751
176,656.0026249989751
179,660.0026249989751
182,664.0026249989751
186,668.0026249989751
189,672.0026249989751
193,676.0026249989751
196,680.0026249989751
199,684.0026249989751
203,688.0026249989751
206,692.0026249989751
210,696.0026249989751
213,700.0026249989751
216,704.0026249989751
219,708.0026249989751
222,712.0026249989751
225,716.0026249989751
228,720.0026249989751
231,724.0026249989751
234,728.0026249989751
237,732.0026249989751
239,736.0026249989751
242,740.0026249989751
245,744.0026249989751
248,748.0026249989751
250,752.0026249989751
252,756.0026249989751
254,760.0026249989751
255,764.0026249989751
255,768.0026249989751
255,772.0026249989751
255,776.0026249989751
255,780.0026249989751
255,784.0026249989751
255,788.0026249989751
255,792.0026249989751
255,796.0026249989751
255,800.0026249989751
255,804.0026249989751
255,808.0026249989751
255,812.0026249989751
255,816.0026249989751
255,820.0026249989751
255,824.0026249989751
255,828.0026249989751
255,832.0026249989751
255,836.0026249989751
255,840.0026249989751
255,844.0026249989751
255,848.0026249989751
255,852.0026249989751
255,856.0026249989751
255,860.0026249989751
255,864.0026249989751
255,868.0026249989751
255,872.0026249989751
255,876.0026249989751
255,880.0026249989751
255,884.0026249989751
255,888.0026249989751
255,892.0026249989751
255,896.0026249989751
255,900.0026249989751
255,904.0026249989752
255,908.0026249989752
255,912.0026249989752
255,916.0026249989752
255,920.0026249989752
255,924.0026249989752
255,928.0026249989752
255,932.0026249989752
255,936.0026249989752
255,940.0026249989752
255,944.0026249989752
255,948.0026249989752
255,952.0026249989752
255,956.0026249989752
255,960.0026249989752
255,964.0026249989752
255,968.0026249989752
255,972.0026249989752
255,976.0026249989752
255,980.0026249989752
255,984.0026249989752
255,988.0026249989752
255,992.0026249989752
255,996.0026249989752
255,1000.0026249989752
255,1004.0026249989752
255,1008.0026249989752
255,1012.0026249989752
255,1016.0026249989752
255,1020.0026249989752
255,1024.002624998975
255,1028.002624998975
255,1032.002624998975
255,1036.002624998975
255,1040.002624998975
255,1044.002624998975
255,1048.002624998975
255,1052.002624998975
255,1056.002624998975
255,1060.002624998975
255,1064.002624998975
255,1068.002624998975
255,1072.002624998975
255,1076.002624998975
255,1080.002624998975
255,1084.002624998975
255,1088.002624998975
255,1092.002624998975
255,1096.002624998975
255,1100.002624998975
255,1104.002624998975
255,1108.002624998975
255,1112.002624998975
255,1116.002624998975
255,1120.002624998975
255,1124.002624998975
255,1128.002624998975
255,1132.002624998975
255,1136.002624998975
255,1140.002624998975
255,1144.002624998975
255,1148.002624998975
255,1152.002624998975
255,1156.002624998975
255,1160.002624998975
255,1164.002624998975
255,1168.002624998975
255,1172.002624998975
255,1176.002624998975
255,1180.002624998975
255,1184.002624998975
255,1188.002624998975
255,1192.002624998975
255,1196.002624998975
255,1200.002624998975
255,1204.002624998975
255,1208.002624998975
255,1212.002624998975
255,1216.002624998975
255,1220.002624998975
255,1224.002624998975
255,1228.002624998975
255,1232.002624998975
255,1236.002624998975
255,1240.002624998975
255,1244.002624998975
255,1248.002624998975
255,1252.002624998975
255,1256.002624998975
255,1260.002624998975
255,1264.002624998975
255,1268.002624998975
255,1272.002624998975
255,1276.002624998975
255,1280.002624998975
255,1284.002624998975
255,1288.002624998975
255,1292.002624998975
255,1296.002624998975
255,1300.002624998975
255,1304.002624998975
255,1308.002624998975
255,1312.002624998975
255,1316.002624998975
255,1320.002624998975
255,1324.002624998975
255,1328.002624998975
255,1332.002624998975
255,1336.002624998975
255,1340.002624998975
255,1344.002624998975
255,1348.002624998975
255,1352.002624998975
255,1356.002624998975
255,1360.002624998975
255,1364.002624998975
255,1368.002624998975
255,1372.002624998975
255,1376.002624998975
255,1380.002624998975
255,1384.002624998975
255,1388.002624998975
255,1392.002624998975
255,1396.002624998975
255,1400.002624998975
255,1404.002624998975
255,1408.002624998975
255,1412.002624998975
255,1416.002624998975
255,1420.002624998975
255,1424.002624998975
255,1428.002624998975
255,1432.002624998975
255,1436.002624998975
255,1440.002624998975
255,1444.002624998975
255,1448.002624998975
255,1452.002624998975
255,1456.002624998975
255,1460.002624998975
255,1464.002624998975
255,1468.002624998975
255,1472.002624998975
255,1476.002624998975
255,1480.002624998975
255,1484.002624998975
255,1488.002624998975
255,1492.002624998975
255,1496.002624998975
255,1500.002624998975
255,1504.002624998975
255,1508.002624998975
255,1512.002624998975
255,1516.002624998975
255,1520.002624998975
255,1524.002624998975
255,1528.002624998975
255,1532.002624998975
255,1536.002624998975
255,1540.002624998975
255,1544.002624998975
255,1548.002624998975
255,1552.002624998975
255,1556.002624998975
255,1560.002624998975
255,1564.002624998975
255,1568.002624998975
255,1572.002624998975
255,1576.002624998975
255,1580.002624998975
255,1584.002624998975
255,1588.002624998975
255,1592.002624998975
255,1596.002624998975
255,1600.002624998975
255,1604.002624998975
255,1608.002624998975
255,1612.002624998975
255,1616.002624998975
255,1620.002624998975
255,1624.002624998975
255,1628.002624998975
255,1632.002624998975
255,1636.002624998975
255,1640.002624998975
255,1644.002624998975
255,1648.002624998975
255,1652.002624998975
255,1656.002624998975
255,1660.002624998975
255,1664.002624998975
255,1668.002624998975
255,1672.002624998975
255,1676.002624998975
255,1680.002624998975
255,1684.002624998975
255,1688.002624998975
255,1692.002624998975
255,1696.002624998975
255,1700.002624998975
255,1704.002624998975
255,1708.002624998975
255,1712.002624998975
255,1716.002624998975
255,1720.002624998975
255,1724.002624998975
255,1728.002624998975
255,1732.002624998975
255,1736.002624998975
255,1740.002624998975
255,1744.002624998975
255,1748.002624998975
255,1752.002624998975
255,1756.002624998975
255,1760.002624998975
255,1764.002624998975
255,1768.002624998975
255,1772.002624998975
255,1776.002624998975
255,1780.002624998975
255,1784.002624998975
255,1788.002624998975
255,1792.002624998975
255,1796.002624998975
255,1800.002624998975
255,1804.002624998975
255,1808.002624998975
255,1812.002624998975
255,1816.002624998975
255,1820.002624998975
255,1824.002624998975
255,1828.002624998975
255,1832.002624998975
255,1836.002624998975
255,1840.002624998975
255,1844.002624998975
255,1848.002624998975
255,1852.002624998975
255,1856.002624998975
255,1860.002624998975
255,1864.002624998975
255,1868.002624998975
255,1872.002624998975
255,1876.002624998975
255,1880.002624998975
255,1884.002624998975
255,1888.002624998975
255,1892.002624998975
255,1896.002624998975
255,1900.002624998975
255,1904.002624998975
255,1908.002624998975
255,1912.002624998975
255,1916.002624998975
255,1920.002624998975
255,1924.002624998975
255,1928.002624998975
255,1932.002624998975
255,1936.002624998975
255,1940.002624998975
255,1944.002624998975
255,1948.002624998975
255,1952.002624998975
255,1956.002624998975
255,1960.002624998975
255,1964.002624998975
255,1968.002624998975
255,1972.002624998975
255,1976.002624998975
255,1980.002624998975
255,1984.002624998975
255,1988.002624998975
255,1992.002624998975
255,1996.002624998975
255,2000.002624998975
255,2004.002624998975
255,2008.002624998975
255,2012.002624998975
255,2016.002624998975
255,2020.002624998975
255,2024.002624998975
255,2028.002624998975
255,2032.002624998975
255,2036.002624998975
255,2040.002624998975
255,2044.002624998975
255,2048.002624998975
255,2052.002624998975
255,2056.002624998975
255,2060.002624998975
255,2064.002624998975
255,2068.002624998975
255,2072.002624998975
255,2076.002624998975
255,2080.002624998975
255,2084.002624998975
255,2088.002624998975
255,2092.002624998975
255,2096.002624998975
255,2100.002624998975
255,2104.002624998975
255,2108.002624998975
255,2112.002624998975
255,2116.002624998975
255,2120.002624998975
255,2124.002624998975
255,2128.002624998975
255,2132.002624998975
255,2136.002624998975
255,2140.002624998975
255,2144.002624998975
255,2148.002624998975
255,2152.002624998975
255,2156.002624998975
255,2160.002624998975
255,2164.002624998975
255,2168.002624998975
