value,time
255,4.033500001241919
255,8.033500001241919
255,12.03350000124192
255,16.03350000124192
255,20.03350000124192
255,24.03350000124192
255,28.03350000124192
255,32.03350000124192
255,36.03350000124192
255,40.03350000124192
255,44.03350000124192
255,48.03350000124192
255,52.03350000124192
255,56.03350000124192
255,60.03350000124192
255,64.03350000124192
255,68.03350000124192
255,72.03350000124192
255,76.03350000124192
255,80.03350000124192
255,84.03350000124192
255,88.03350000124192
255,92.03350000124192
255,96.03350000124192
255,100.03350000124192
255,104.03350000124192
255,108.03350000124192
255,112.03350000124192
255,116.03350000124192
255,120.03350000124192
255,124.03350000124192
255,128.03350000124192
255,132.03350000124192
255,136.03350000124192
255,140.03350000124192
255,144.03350000124192
255,148.03350000124192
255,152.03350000124192
255,156.03350000124192
255,160.03350000124192
255,164.03350000124192
255,168.03350000124192
255,172.03350000124192
255,176.03350000124192
255,180.03350000124192
255,184.03350000124192
255,188.03350000124192
255,192.03350000124192
255,196.03350000124192
255,200.03350000124192
255,204.03350000124192
255,208.03350000124192
255,212.03350000124192
255,216.03350000124192
255,220.03350000124192
255,224.03350000124192
255,228.03350000124192
255,232.03350000124192
255,236.03350000124192
255,240.03350000124192
255,244.03350000124192
255,248.03350000124192
255,252.03350000124192
255,256.0335000012419
255,260.0335000012419
255,264.0335000012419
255,268.0335000012419
255,272.0335000012419
255,276.0335000012419
255,280.0335000012419
255,284.0335000012419
255,288.0335000012419
255,292.0335000012419
255,296.0335000012419
255,300.0335000012419
255,304.0335000012419
255,308.0335000012419
255,312.0335000012419
255,316.0335000012419
255,320.0335000012419
255,324.0335000012419
255,328.0335000012419
255,332.0335000012419
255,336.0335000012419
255,340.0335000012419
255,344.0335000012419
255,348.0335000012419
255,352.0335000012419
255,356.0335000012419
255,360.0335000012419
255,364.0335000012419
255,368.0335000012419
255,372.0335000012419
255,376.0335000012419
255,380.0335000012419
255,384.0335000012419
255,388.0335000012419
255,392.0335000012419
255,396.0335000012419
255,400.0335000012419
255,404.0335000012419
255,408.0335000012419
255,412.0335000012419
255,416.0335000012419
255,420.0335000012419
255,424.0335000012419
255,428.0335000012419
255,432.0335000012419
255,436.0335000012419
255,440.0335000012419
